Model,Scenario,Region,Variable,Unit,Subannual,Meta,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
AIM/CGE 2.0,ADVANCE_2020_Med2C,World,Emissions|HFC|HFC134a,kt HFC134a/yr,0.0,0,,,,,,,,,,,182.7254821,,,,,203.5744371,224.5225218,216.0189118,203.8861303,165.0314879,124.2069321,126.937238,130.0631024,102.7992906,72.93196332,57.70492603,41.64420065,38.96296143,35.58932629,36.7012154,37.37457131,38.45539296,39.01906003
AIM/CGE 2.0,ADVANCE_2020_Med2C,World,Emissions|HFC|HFC143a,kt HFC143a/yr,0.0,0,,,,,,,,,,,25.15048556,,,,,52.89855366,83.12352424,82.12524877,79.32966023,64.58278517,48.86142705,49.64540776,50.54901423,39.32614395,27.9003179,21.54106868,15.54565005,14.04980639,12.83329413,12.6833873,12.91608896,12.65397545,12.83945345
AIM/CGE 2.0,ADVANCE_2020_Med2C,World,Emissions|HFC|HFC227ea,kt HFC227ea/yr,0.0,0,,,,,,,,,,,10.44788544,,,,,6.512968805,2.076083245,1.410450252,0.83513414,0.681834979,0.5171855630000001,0.36490050500000004,0.19396248600000002,0.064579699,0.045816699999999995,0.029636568000000002,0.021387969,0.017655714,0.016126982,0.015246454000000001,0.015526181000000002,0.014899071000000002,0.015117457
AIM/CGE 2.0,ADVANCE_2020_Med2C,World,Emissions|HFC|HFC23,kt HFC23/yr,0.0,0,,,,,,,,,,,11.07957075,,,,,6.56679675,1.488045078,1.082135571,0.7259387380000001,0.44804185300000005,0.241376736,0.203720394,0.16150440300000002,0.062445387000000005,0.044302491,0.016464797,0.011882232000000001,0.005455108,0.004982774000000001,0.0,0.0,0.0,0.0
AIM/CGE 2.0,ADVANCE_2020_Med2C,World,Emissions|HFC|HFC32,kt HFC32/yr,0.0,0,,,,,,,,,,,20.87633978,,,,,48.34282147,78.30429336,77.86895609,75.63392382,61.93406509,47.10327637,47.94923864,48.92170871,38.1872338,27.09230694,21.174219569999998,15.28090423,14.1174673,12.89509657,13.0321551,13.2712556,13.26980413,13.46430875
AIM/CGE 2.0,ADVANCE_2020_Med2C,World,Emissions|HFC|HFC43-10,kt HFC43-10/yr,0.0,0,,,,,,,,,,,7.509367059,,,,,8.415270984,9.330108389,9.00963541,8.531408882000001,7.091757732,5.465289124,6.316265223,7.275300371,5.046936985,3.580598862,2.491619415,1.7981393620000001,1.606763921,1.467641149,1.536461923,1.564651336,1.6999165299999999,1.724833372
AIM/CGE 2.0,ADVANCE_2020_Med2C,World,Emissions|Kyoto Gases (AR4-GWP100),Mt CO2-equiv/yr,0.0,0,,,,,,46134.52022,,,,,51398.91288,,,,,55018.90711,58002.54047,40962.22117,31855.41326,28792.9171,28883.8066,29607.70772,26156.46593,21695.30227,18714.18492,22661.34567,20739.1285,20856.23928,21473.37944,20736.97776,18940.72201,17853.06807,16163.20714
AIM/CGE 2.0,ADVANCE_2020_Med2C,World,Emissions|Kyoto Gases (AR5-GWP100),Mt CO2-equiv/yr,0.0,0,,,,,,46984.89738,,,,,52273.56037,,,,,55916.75946,58897.47338,41512.04927,32303.92217,29215.63979,29295.03175,29985.61993,26498.40718,22059.3968,19092.16267,23041.46788,21147.17624,21282.56786,21913.62511,21187.08909,19392.50534,18300.59673,16599.03496
AIM/CGE 2.0,ADVANCE_2020_Med2C,World,Emissions|Kyoto Gases (SAR-GWP100),Mt CO2-equiv/yr,0.0,0,,,,,,44818.74212,,,,,49962.82454,,,,,53526.60052,56485.31376,39966.44666,31012.70367,28011.19607,28139.79048,28877.9098,25441.43414,20979.15546,18008.30634,21968.94334,20023.03315,20113.35857,20709.99592,19956.18507,18154.29487,17069.66922,15394.2232
AIM/CGE 2.0,ADVANCE_2020_Med2C,World,Emissions|N2O,kt N2O/yr,0.0,0,,,,,,9254.0937,,,,,9890.1288,,,,,10233.9336,10539.7868,6527.8765,5940.3136,6242.4619,6781.8524,7419.2767,8155.9365,8352.3945,8444.3089,8457.7578,8760.9847,9027.6446,9236.1711,9411.0525,9491.5074,9500.386,9398.8259
