MODEL,SCENARIO,REGION,VARIABLE,UNIT,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
AIM-Enduse 12.1,EMF27-550-Conv,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,45262.65028,49877.52546,,49490,,47470,,42420,,32320,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-Conv,World,Emissions|N2O,kt N2O/yr,9589.551477,10234.40002,,10073.53682,,9813.118359,,9094.729599,,7824.937111,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-EERE,World,Emissions|CH4,Mt CH4/yr,348.9808039,367.0096335,,357.3029324,,231.6747541,,196.3326666,,177.3263328,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-EERE,World,Emissions|CO2,Mt CO2/yr,34492.04991,38315.63026,,37815.33975,,38750.83912,,34920.7577,,25612.54994,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-EERE,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,0,0,,0,,0,,0,,0,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-EERE,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29048.11737,33504.66018,,33385.51326,,35158.891,,32694.46024,,24696.34816,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-EERE,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,16226.05004,18797.3321,,19048.39085,,20190.87575,,19569.18293,,19378.96095,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-EERE,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,6408.762993,7931.638093,,8155.312261,,9051.479528,,8002.547721,,7599.055689,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-EERE,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,2768.712937,2933.676825,,2699.187191,,2782.026294,,2958.399467,,2960.700867,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-EERE,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,6334.343748,7217.786815,,7496.334105,,7686.969576,,7964.061572,,8203.416584,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-EERE,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,12686.70206,14571.96281,,14201.75714,,14832.64998,,12989.91204,,5182.021938,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-EERE,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,10168.56195,11840.65032,,11831.49951,,12656.29901,,10933.29696,,3228.320241,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-EERE,World,Emissions|CO2|Land Use,Mt CO2/yr,5443.932536,4810.970075,,4429.826492,,3591.948126,,2226.297463,,916.2017786,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-EERE,World,Emissions|F-Gases,Mt CO2-equiv/yr,469.2425355,675.5798162,,982.6512385,,850.6702725,,665.1644863,,539.7071341,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-EERE,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,45262.65028,49870.94694,,49490,,47470,,42420,,32320,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-EERE,World,Emissions|N2O,kt N2O/yr,9589.551477,10233.98247,,10285.95946,,9688.131514,,8745.457469,,7883.51593,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-FullTech,World,Emissions|CH4,Mt CH4/yr,348.9808039,366.9965737,,284.6721016,,229.0246968,,202.2809705,,186.4414563,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-FullTech,World,Emissions|CO2,Mt CO2/yr,34492.04991,38313.59053,,39530.62319,,38815.3624,,34676.36072,,25295.20347,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-FullTech,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,0,0,,0,,2377.033565,,5854.245313,,9494.038829,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-FullTech,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29048.11737,33502.62046,,35100.7967,,35223.41427,,32450.06326,,24379.00169,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-FullTech,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,16226.05004,18797.3321,,20337.09319,,22219.94852,,21663.30117,,21157.63296,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-FullTech,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,6408.762993,7931.638093,,8736.77979,,9653.161243,,7780.079633,,6660.112137,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-FullTech,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,2768.712937,2933.676825,,2881.368992,,3208.460763,,3557.923422,,3742.902775,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-FullTech,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,6334.343748,7217.786815,,7990.20658,,8627.441153,,9593.288561,,10026.70733,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-FullTech,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,12686.70206,14569.92309,,14628.33824,,12868.10049,,10651.39682,,3086.003459,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-FullTech,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,10168.56195,11838.83235,,12163.13413,,10600.83054,,8394.335217,,1223.710471,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-FullTech,World,Emissions|CO2|Land Use,Mt CO2/yr,5443.932536,4810.970075,,4429.826492,,3591.948126,,2226.297463,,916.2017786,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-FullTech,World,Emissions|F-Gases,Mt CO2-equiv/yr,469.2425355,675.5798162,,858.117133,,803.143558,,665.0927788,,539.7071341,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-FullTech,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,45262.65028,49868.68092,,49490,,47470,,42420,,32320,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-FullTech,World,Emissions|N2O,kt N2O/yr,9589.551477,10234.13718,,10074.66304,,9812.823909,,9131.116517,,8289.738112,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LimBio,World,Emissions|CH4,Mt CH4/yr,348.9808039,366.9965737,,284.6278402,,229.0132771,,202.2787448,,186.4410087,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LimBio,World,Emissions|CO2,Mt CO2/yr,34492.04991,38313.59053,,39531.6105,,38815.53922,,34676.37554,,25295.3058,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LimBio,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,0,0,,0,,2377.11324,,5854.245313,,9494.038829,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LimBio,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29048.11737,33502.62046,,35101.78401,,35223.5911,,32450.07808,,24379.10402,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LimBio,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,16226.05004,18797.3321,,20338.05926,,22218.35671,,21666.74857,,21157.54799,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LimBio,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,6408.762993,7931.638093,,8736.769312,,9649.718294,,7782.501078,,6660.387382,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LimBio,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,2768.712937,2933.676825,,2884.000002,,3210.383594,,3558.949383,,3743.448979,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LimBio,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,6334.343748,7217.786815,,7988.552117,,8627.369466,,9593.288561,,10025.8009,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LimBio,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,12686.70206,14569.92309,,14628.35948,,12869.86912,,10647.96424,,3086.190768,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LimBio,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,10168.56195,11838.83235,,12163.12943,,10602.5355,,8391.52463,,1223.971519,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LimBio,World,Emissions|CO2|Land Use,Mt CO2/yr,5443.932536,4810.970075,,4429.826492,,3591.948126,,2226.297463,,916.2017786,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LimBio,World,Emissions|F-Gases,Mt CO2-equiv/yr,469.2425355,675.5798162,,858.117133,,803.143558,,665.0927788,,539.7071341,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LimBio,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,45262.65028,49868.68092,,49490,,47470,,42420,,32320,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LimBio,World,Emissions|N2O,kt N2O/yr,9589.551477,10234.13718,,10074.47652,,9813.027098,,9131.219478,,8289.438328,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LimSW,World,Emissions|CH4,Mt CH4/yr,348.9808039,367.0240786,,284.3096443,,228.6858314,,201.7139725,,189.438294,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LimSW,World,Emissions|CO2,Mt CO2/yr,34492.04991,38321.77599,,39538.54779,,38822.38724,,34699.54781,,25376.35803,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LimSW,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,0,0,,0,,2392.47408,,5874.519225,,9615.103223,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LimSW,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29048.11737,33510.80591,,35108.7213,,35230.43911,,32473.25035,,24460.15625,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LimSW,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,16226.05004,18797.3321,,20335.63924,,22201.24392,,21317.93383,,19416.93553,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LimSW,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,6408.762993,7931.638093,,8737.422424,,9633.032728,,7590.891581,,6519.916382,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LimSW,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,2768.712937,2933.676825,,2883.834084,,3209.959466,,3564.701004,,3721.476743,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LimSW,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,6334.343748,7217.786815,,7985.644904,,8627.366363,,9430.331693,,8442.523949,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LimSW,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,12686.70206,14578.10855,,14637.71679,,12893.82993,,11019.95125,,4907.855458,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LimSW,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,10168.56195,11846.65173,,12172.84429,,10629.39575,,8770.620772,,3168.866764,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LimSW,World,Emissions|CO2|Land Use,Mt CO2/yr,5443.932536,4810.970075,,4429.826492,,3591.948126,,2226.297463,,916.2017786,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LimSW,World,Emissions|F-Gases,Mt CO2-equiv/yr,469.2425355,675.5798162,,858.117133,,803.1397231,,665.0927788,,539.7071341,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LimSW,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,45262.65028,49877.52546,,49490,,47470,,42420,,32320,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LimSW,World,Emissions|N2O,kt N2O/yr,9589.551477,10234.40002,,10073.65337,,9813.1309,,9094.728988,,7824.937611,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LimTech,World,Emissions|CH4,Mt CH4/yr,348.9808039,367.0371384,,270.7917927,,215.8820271,,199.3689269,,179.8171843,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LimTech,World,Emissions|CO2,Mt CO2/yr,34492.04991,38323.81571,,39833.47243,,39212.68294,,34949.19261,,25969.37893,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LimTech,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,0,0,,0,,0,,0,,0,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LimTech,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29048.11737,33512.84563,,35403.64594,,35620.73481,,32722.89515,,25053.17715,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LimTech,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,16226.05004,18797.3321,,20258.15262,,21159.25209,,22124.72756,,14975.79641,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LimTech,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,6408.762993,7931.638093,,8691.566286,,8745.111034,,8809.915032,,8567.394919,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LimTech,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,2768.712937,2933.676825,,2883.358942,,3283.154171,,3673.219849,,433.2379299,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LimTech,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,6334.343748,7217.786815,,7954.48956,,8400.101525,,8909.164705,,5242.769415,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LimTech,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,12686.70206,14580.14827,,15010.12805,,14326.11745,,10462.80232,,9942.015474,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LimTech,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,10168.56195,11848.4697,,12548.52487,,11992.51653,,8007.232592,,8025.213026,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LimTech,World,Emissions|CO2|Land Use,Mt CO2/yr,5443.932536,4810.970075,,4429.826492,,3591.948126,,2226.297463,,916.2017786,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LimTech,World,Emissions|F-Gases,Mt CO2-equiv/yr,469.2425355,675.5798162,,843.5821526,,802.6132,,664.6986997,,539.6936775,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LimTech,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,45262.65028,49879.79148,,49490,,47470,,42420,,32320,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LimTech,World,Emissions|N2O,kt N2O/yr,9589.551477,10234.24531,,10084.89603,,9423.165469,,8449.55234,,6563.762983,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LowEI,World,Emissions|CH4,Mt CH4/yr,348.9808039,366.9965737,,358.5759507,,252.7403901,,217.8568556,,183.8343165,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LowEI,World,Emissions|CO2,Mt CO2/yr,34492.04991,38313.59053,,37251.6591,,38175.6667,,34234.64656,,25313.05104,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LowEI,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,0,0,,0,,0,,3649.170472,,7948.45627,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LowEI,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29048.11737,33502.62046,,32821.83261,,34583.71857,,32008.3491,,24396.84926,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LowEI,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,16226.05004,18797.3321,,19045.79153,,20741.36575,,21860.84808,,18775.10125,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LowEI,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,6408.762993,7931.638093,,8152.921045,,9549.307953,,9907.005551,,6420.558994,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LowEI,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,2768.712937,2933.676825,,2698.979092,,2783.466029,,2958.812071,,2963.575595,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LowEI,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,6334.343748,7217.786815,,7496.334105,,7738.219672,,8350.828626,,8773.11291,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LowEI,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,12686.70206,14569.92309,,13640.67581,,13706.98756,,10012.13575,,5486.382747,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LowEI,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,10168.56195,11838.83235,,11283.67564,,11551.76273,,7999.207697,,3501.864723,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LowEI,World,Emissions|CO2|Land Use,Mt CO2/yr,5443.932536,4810.970075,,4429.826492,,3591.948126,,2226.297463,,916.2017786,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LowEI,World,Emissions|F-Gases,Mt CO2-equiv/yr,469.2425355,675.5798162,,983.4287388,,955.8501226,,701.4178913,,540.2009304,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LowEI,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,45262.65028,49868.68092,,48954.2626,,47470,,42420,,32320,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-LowEI,World,Emissions|N2O,kt N2O/yr,9589.551477,10234.13718,,10287.35416,,9777.20963,,9383.682513,,8407.185097,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-NoCCS,World,Emissions|CH4,Mt CH4/yr,348.9808039,366.9965737,,284.6721016,,220.666302,,197.9276291,,181.7849211,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-NoCCS,World,Emissions|CO2,Mt CO2/yr,34492.04991,38313.59053,,39530.62319,,39078.88541,,34891.20399,,25729.86956,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-NoCCS,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,0,0,,0,,0,,0,,0,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-NoCCS,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29048.11737,33502.62046,,35100.7967,,35486.93729,,32664.90653,,24813.66778,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-NoCCS,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,16226.05004,18797.3321,,20337.09319,,21836.00185,,22954.21659,,19890.34606,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-NoCCS,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,6408.762993,7931.638093,,8736.77979,,9375.126227,,9324.462586,,9315.225695,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-NoCCS,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,2768.712937,2933.676825,,2881.368992,,3218.165526,,3605.521031,,3777.979939,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-NoCCS,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,6334.343748,7217.786815,,7990.20658,,8511.824734,,9293.084199,,6069.224882,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-NoCCS,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,12686.70206,14569.92309,,14628.33824,,13515.57017,,9575.324663,,4787.956447,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-NoCCS,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,10168.56195,11838.83235,,12163.13413,,11200.2952,,7180.843706,,2790.612157,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-NoCCS,World,Emissions|CO2|Land Use,Mt CO2/yr,5443.932536,4810.970075,,4429.826492,,3591.948126,,2226.297463,,916.2017786,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-NoCCS,World,Emissions|F-Gases,Mt CO2-equiv/yr,469.2425355,675.5798162,,858.117133,,802.6333553,,664.9050452,,539.7071341,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-NoCCS,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,45262.65028,49868.68092,,49490,,47470,,42420,,32320,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-NoCCS,World,Emissions|N2O,kt N2O/yr,9589.551477,10234.13718,,10074.66304,,9530.609327,,8733.58308,,7203.032145,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-NucOff,World,Emissions|CH4,Mt CH4/yr,348.9808039,367.0096335,,270.7952061,,224.5192229,,201.5351334,,186.9965194,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-NucOff,World,Emissions|CO2,Mt CO2/yr,34492.04991,38315.63026,,39833.37725,,38936.5855,,34701.51422,,25298.42514,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-NucOff,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,0,0,,0,,2588.205668,,5907.29291,,9580.936208,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-NucOff,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29048.11737,33504.66018,,35403.55076,,35344.63738,,32475.21675,,24382.22336,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-NucOff,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,16226.05004,18797.3321,,20255.97694,,21273.62589,,21048.21194,,20890.94273,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-NucOff,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,6408.762993,7931.638093,,8689.220363,,8804.876421,,7442.320141,,6550.521478,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-NucOff,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,2768.712937,2933.676825,,2882.950364,,3225.148981,,3522.572278,,3727.120954,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-NucOff,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,6334.343748,7217.786815,,7955.068386,,8512.715125,,9351.309965,,9885.389581,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-NucOff,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,12686.70206,14571.96281,,15012.20855,,13935.64622,,11291.63955,,3355.91536,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-NucOff,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,10168.56195,11840.65032,,12550.69052,,11670.64307,,9035.760278,,1564.152511,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-NucOff,World,Emissions|CO2|Land Use,Mt CO2/yr,5443.932536,4810.970075,,4429.826492,,3591.948126,,2226.297463,,916.2017786,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-NucOff,World,Emissions|F-Gases,Mt CO2-equiv/yr,469.2425355,675.5798162,,843.6526244,,803.0965875,,665.045632,,539.7071341,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-NucOff,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,45262.65028,49870.94694,,49490,,47470,,42420,,32320,,,,,,,,,,
AIM-Enduse 12.1,EMF27-550-NucOff,World,Emissions|N2O,kt N2O/yr,9589.551477,10233.98247,,10084.74451,,9727.142668,,9100.652737,,8241.74458,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-Conv,World,Emissions|CH4,Mt CH4/yr,348.9808039,367.0240786,,368.1867421,,385.5777391,,410.3576086,,436.1112498,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-Conv,World,Emissions|CO2,Mt CO2/yr,34492.04991,38321.77599,,39641.80772,,43862.16853,,49057.86475,,54827.37347,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-Conv,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,0,0,,0,,0,,0,,0,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-Conv,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29048.11737,33510.80591,,35211.98123,,40270.22041,,46831.56729,,53911.17169,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-Conv,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,16226.05004,18797.3321,,20372.08102,,23921.05457,,28323.8629,,32917.3706,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-Conv,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,6408.762993,7931.638093,,8755.031622,,11118.48623,,13527.12104,,15622.29354,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-Conv,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,2768.712937,2933.676825,,2892.630016,,3214.595605,,3697.562379,,4232.032735,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-Conv,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,6334.343748,7217.786815,,7995.681554,,8857.099269,,10368.00598,,12330.8597,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-Conv,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,12686.70206,14578.10855,,14704.53494,,16213.80057,,18372.33912,,20858.43582,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-Conv,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,10168.56195,11846.65173,,12236.79707,,13829.70605,,15934.8673,,18150.8619,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-Conv,World,Emissions|CO2|Land Use,Mt CO2/yr,5443.932536,4810.970075,,4429.826492,,3591.948126,,2226.297463,,916.2017786,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-Conv,World,Emissions|F-Gases,Mt CO2-equiv/yr,469.2425355,675.5798162,,983.8746115,,1171.747328,,1123.671657,,1085.357913,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-Conv,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,45262.65028,49877.52546,,51594.12414,,56468.23185,,62223.59845,,68634.61055,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-Conv,World,Emissions|N2O,kt N2O/yr,9589.551477,10234.40002,,10440.38781,,10765.10797,,11046.94278,,11495.29976,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-EERE,World,Emissions|CH4,Mt CH4/yr,348.9808039,367.0096335,,360.9671269,,369.8070863,,382.8725318,,391.7706225,,,,,,,,,,
AIM-Enduse 12.1,EMF27-Base-EERE,World,Emissions|CO2,Mt CO2/yr,34492.04991,38315.63026,,37816.09361,,39907.77264,,41562.81326,,42680.87256,,,,,,,,,,
